/home/samuele/.local/lib/python3.8/site-packages/torch/cuda/__init__.py:128: UserWarning: CUDA initialization: The NVIDIA driver on your system is too old (found version 6050). Please update your GPU driver by downloading and installing a new version from the URL: http://www.nvidia.com/Download/index.aspx Alternatively, go to: https://pytorch.org to install a PyTorch version that has been compiled with your version of the CUDA driver. (Triggered internally at ../c10/cuda/CUDAFunctions.cpp:108.)
  return torch._C._cuda_getDeviceCount() > 0
/home/samuele/.local/lib/python3.8/site-packages/torch/optim/lr_scheduler.py:60: UserWarning: The verbose parameter is deprecated. Please use get_last_lr() to access the learning rate.
  warnings.warn(
Epoch 1/110, Train Loss: 0.6317, Val Loss: 0.5244
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([6, 40, 10, 8])
X_batch shape after merging:  torch.Size([240, 10, 8])
Epoch 11/110, Train Loss: 0.0800, Val Loss: 0.1222
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([6, 40, 10, 8])
X_batch shape after merging:  torch.Size([240, 10, 8])
Epoch 12/110, Train Loss: 0.0801, Val Loss: 0.1207
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([6, 40, 10, 8])
X_batch shape after merging:  torch.Size([240, 10, 8])
Epoch 13/110, Train Loss: 0.0757, Val Loss: 0.1187
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([6, 40, 10, 8])
X_batch shape after merging:  torch.Size([240, 10, 8])
Epoch 14/110, Train Loss: 0.0744, Val Loss: 0.1166
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([6, 40, 10, 8])
X_batch shape after merging:  torch.Size([240, 10, 8])
Epoch 15/110, Train Loss: 0.0719, Val Loss: 0.1165
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([6, 40, 10, 8])
X_batch shape after merging:  torch.Size([240, 10, 8])
Epoch 16/110, Train Loss: 0.0720, Val Loss: 0.1150
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([6, 40, 10, 8])
X_batch shape after merging:  torch.Size([240, 10, 8])
Epoch 17/110, Train Loss: 0.0689, Val Loss: 0.1132
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([6, 40, 10, 8])
X_batch shape after merging:  torch.Size([240, 10, 8])
Epoch 18/110, Train Loss: 0.0684, Val Loss: 0.1122
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([6, 40, 10, 8])
X_batch shape after merging:  torch.Size([240, 10, 8])
Epoch 19/110, Train Loss: 0.0686, Val Loss: 0.1118
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([6, 40, 10, 8])
X_batch shape after merging:  torch.Size([240, 10, 8])
Epoch 20/110, Train Loss: 0.0673, Val Loss: 0.1120
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([6, 40, 10, 8])
X_batch shape after merging:  torch.Size([240, 10, 8])
Epoch 21/110, Train Loss: 0.0668, Val Loss: 0.1100
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([6, 40, 10, 8])
X_batch shape after merging:  torch.Size([240, 10, 8])
Epoch 22/110, Train Loss: 0.0657, Val Loss: 0.1105
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([6, 40, 10, 8])
X_batch shape after merging:  torch.Size([240, 10, 8])
Epoch 23/110, Train Loss: 0.0663, Val Loss: 0.1087
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([6, 40, 10, 8])
X_batch shape after merging:  torch.Size([240, 10, 8])
Epoch 24/110, Train Loss: 0.0636, Val Loss: 0.1082
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([6, 40, 10, 8])
X_batch shape after merging:  torch.Size([240, 10, 8])
Epoch 25/110, Train Loss: 0.0619, Val Loss: 0.1088
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([6, 40, 10, 8])
X_batch shape after merging:  torch.Size([240, 10, 8])
Epoch 26/110, Train Loss: 0.0621, Val Loss: 0.1077
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([6, 40, 10, 8])
X_batch shape after merging:  torch.Size([240, 10, 8])
Epoch 27/110, Train Loss: 0.0603, Val Loss: 0.1082
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([6, 40, 10, 8])
X_batch shape after merging:  torch.Size([240, 10, 8])
Epoch 28/110, Train Loss: 0.0622, Val Loss: 0.1066
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([6, 40, 10, 8])
X_batch shape after merging:  torch.Size([240, 10, 8])
Epoch 29/110, Train Loss: 0.0600, Val Loss: 0.1078
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([6, 40, 10, 8])
X_batch shape after merging:  torch.Size([240, 10, 8])
Epoch 30/110, Train Loss: 0.0615, Val Loss: 0.1077
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([6, 40, 10, 8])
X_batch shape after merging:  torch.Size([240, 10, 8])
Epoch 31/110, Train Loss: 0.0601, Val Loss: 0.1092
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([6, 40, 10, 8])
X_batch shape after merging:  torch.Size([240, 10, 8])
Epoch 32/110, Train Loss: 0.0600, Val Loss: 0.1065
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([6, 40, 10, 8])
X_batch shape after merging:  torch.Size([240, 10, 8])
Epoch 33/110, Train Loss: 0.0585, Val Loss: 0.1076
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([6, 40, 10, 8])
X_batch shape after merging:  torch.Size([240, 10, 8])
Epoch 34/110, Train Loss: 0.0599, Val Loss: 0.1047
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([6, 40, 10, 8])
X_batch shape after merging:  torch.Size([240, 10, 8])
Epoch 35/110, Train Loss: 0.0590, Val Loss: 0.1070
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([6, 40, 10, 8])
X_batch shape after merging:  torch.Size([240, 10, 8])
Epoch 36/110, Train Loss: 0.0596, Val Loss: 0.1082
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([6, 40, 10, 8])
X_batch shape after merging:  torch.Size([240, 10, 8])
Epoch 37/110, Train Loss: 0.0614, Val Loss: 0.1070
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([6, 40, 10, 8])
X_batch shape after merging:  torch.Size([240, 10, 8])
Epoch 38/110, Train Loss: 0.0630, Val Loss: 0.1097
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([6, 40, 10, 8])
X_batch shape after merging:  torch.Size([240, 10, 8])
Epoch 39/110, Train Loss: 0.0645, Val Loss: 0.1081
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([6, 40, 10, 8])
X_batch shape after merging:  torch.Size([240, 10, 8])
Epoch 40/110, Train Loss: 0.0627, Val Loss: 0.1089
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([6, 40, 10, 8])
X_batch shape after merging:  torch.Size([240, 10, 8])
Epoch 41/110, Train Loss: 0.0579, Val Loss: 0.1054
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([6, 40, 10, 8])
X_batch shape after merging:  torch.Size([240, 10, 8])
Epoch 42/110, Train Loss: 0.0555, Val Loss: 0.1053
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([6, 40, 10, 8])
X_batch shape after merging:  torch.Size([240, 10, 8])
Epoch 43/110, Train Loss: 0.0539, Val Loss: 0.1050
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([6, 40, 10, 8])
X_batch shape after merging:  torch.Size([240, 10, 8])
Epoch 44/110, Train Loss: 0.0540, Val Loss: 0.1043
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([6, 40, 10, 8])
X_batch shape after merging:  torch.Size([240, 10, 8])
Epoch 45/110, Train Loss: 0.0527, Val Loss: 0.1044
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([6, 40, 10, 8])
X_batch shape after merging:  torch.Size([240, 10, 8])
Epoch 46/110, Train Loss: 0.0529, Val Loss: 0.1043
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([6, 40, 10, 8])
X_batch shape after merging:  torch.Size([240, 10, 8])
Epoch 47/110, Train Loss: 0.0517, Val Loss: 0.1047
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
